it	posterior	likelihood	prior	lik_L_149-0	lik_M_149-0	l0_t149-0	m0_t149-0	Gl_t149-0	Gm_t149-0	hp_rate	hp_sig2	beta
7594000	-21.138402218557026	-3253.3983596446415	0.4869005925872969	-1527.8095747995335	-1725.5887848451077	0.11908334184345637	0.02775328735564056	0.09099643987926354	-0.3613861077185856	2.1066770044746237	0.2379421954955638	0.006646988908393741
7595000	-21.381455763348576	-3287.613861562929	0.47127710954172686	-1933.6403682278622	-1353.9734933350665	0.4961226702761932	0.13761719410182688	0.12205013005169633	0.16592377713028814	1.0699120503644886	0.022226754957918305	0.006646988908393741
7596000	-18.87404169097142	-2879.6469242928843	0.2669394748935286	-1513.9200776536495	-1365.726846639235	0.2231093462610393	0.11982237632019976	0.13656358102224933	0.25199993038280516	1.270673635398216	0.07184936170251194	0.006646988908393741
7597000	-19.79127423286681	-2972.0194381437123	-0.03629399199496064	-1504.5704260689704	-1467.4490120747419	0.2074036035612586	0.2777353117753333	0.1466901936722256	0.2626633443853476	3.4704710684102826	0.3205032535900107	0.006646988908393741
7598000	-21.053245251752244	-3062.470570593722	-0.6970373367335236	-1545.581971979716	-1516.8885986140062	0.24986875241529316	0.0590099757299916	-0.7582430117912993	0.516157902579212	3.0220963772170544	0.45789109443791426	0.006646988908393741
7599000	-20.686292310089005	-2894.2145505855788	-1.4484802938348857	-1488.8682050807613	-1405.3463455048177	0.17629723176179757	0.22967319619625237	-0.4330239399534628	0.2257346120268015	0.8491462718587026	0.17525548963168466	0.006646988908393741
7600000	-21.7367856859054	-3153.1511191989894	-0.777825170100405	-1723.3024876716008	-1429.8486315273885	0.3813364835419185	0.24627986729418158	-0.14116667973857938	0.44042362705030386	2.8949443877177123	0.34658945964170795	0.006646988908393741
7601000	-19.402673581850397	-2941.2200256231504	0.1475833056122372	-1491.795092645379	-1449.4249329777713	0.18260084149160768	0.26768308447284744	-0.15507627251379624	-0.15307311805054905	1.8909786745767523	0.1842217331133991	0.006646988908393741
7602000	-22.88661935554169	-3103.148172707636	-2.2600278704517303	-1742.8893126830455	-1360.2588600245908	0.38892898721802976	0.1926954909617459	1.016881284263009	-0.46834852549813555	2.1910190339866435	0.3612931378827031	0.006646988908393741
7603000	-18.82703394620667	-2907.965582100132	0.5021810240036586	-1498.007978771714	-1409.957603328418	0.1527016890966585	0.08488223549161313	0.07340273788910207	0.09319726162170588	0.8386869042166472	0.04793260399473535	0.006646988908393741
7604000	-18.910026199998434	-2883.202877533404	0.254591347615019	-1500.029199910359	-1383.1736776230448	0.20534634826447995	0.20363664119557784	-0.30505554920023437	0.33819007315531124	4.352236118241697	0.2674274871795043	0.006646988908393741
7605000	-18.94924842878605	-2971.3379922568856	0.8012022488343965	-1628.7155950016422	-1342.6223972552432	0.3239014977062841	0.14755479689703652	-0.08700520455489538	-0.1956885073728981	1.3610231719408534	0.03823231748712765	0.006646988908393741
7606000	-22.099046917776864	-2945.748952213882	-2.5186863054987043	-1610.1704693822658	-1335.5784828316164	0.150931864416702	0.12888924966871285	2.33063930704344	-0.6501999389122012	3.1242686854405197	2.534697489102649	0.006646988908393741
7607000	-17.872092050880998	-2849.9624625350752	1.0715768269281596	-1500.2608507788805	-1349.7016117561948	0.20570868326627595	0.16319805663856102	-0.3406744667361969	-0.0232558078422702	2.9963696242960705	0.0724997491875909	0.006646988908393741
7608000	-20.29342156226797	-2897.537464957991	-1.0335221710368865	-1510.7457730578512	-1386.7916919001395	0.2172130381817721	0.215952461691038	0.18795998330466082	0.009194524995861111	0.6384360954277517	0.11920492972928622	0.006646988908393741
7609000	-23.408249605297147	-2830.8808715665255	-4.591415851010446	-1495.9154957249566	-1334.9653758415689	0.1466626935714202	0.11818290760409125	-0.1829169789331634	-0.9710731373688638	0.9685283316490335	0.10394354932608299	0.006646988908393741
7610000	-21.774428713609375	-2835.011462010645	-2.930138970455495	-1492.9494330492703	-1342.0620289613748	0.18046953819942876	0.11421648818113633	-0.02708145205392881	-0.6993928116503438	0.6532615282772605	0.7603862001596617	0.006646988908393741
7611000	-17.927509438946906	-2929.3981345076754	1.5441674693949297	-1518.4563913345758	-1410.9417431731	0.23022171089295226	0.23724823875083978	0.06917961219122706	0.061763346908712935	1.1440567133082886	0.02128564807331972	0.006646988908393741
7612000	-18.9299299973853	-2846.4526362375436	-0.009590896046228176	-1488.6460457820904	-1357.8065904554533	0.16897389148046674	0.17690680777296675	-0.34593159264269147	0.07091871858703325	1.2868418707529123	0.05598540649220606	0.006646988908393741
7613000	-19.77180129842917	-2940.270884147222	-0.2278533438295275	-1570.0785888571597	-1370.1922952900627	0.09697119924130321	0.10290982995620084	0.09988241628664918	-0.10473554949926017	0.7006867368231768	0.0740600572009761	0.006646988908393741
7614000	-20.812727373236267	-3148.5725593426823	0.11579950598743444	-1544.6626794304807	-1603.9098799122016	0.25859387850655835	0.3590888662122536	0.12187669391218825	-0.17105101554725763	1.1729691831935873	0.0684808629654628	0.006646988908393741
7615000	-23.991879523745865	-3211.162429283496	-2.6473184732477675	-1550.835863255209	-1660.326566028287	0.264553072918571	0.3692171388720883	0.10038785423666033	-0.9618142366964166	2.575594932523759	0.16173291635079615	0.006646988908393741
7616000	-20.963939673202386	-2835.4900482727185	-2.1164687724727913	-1491.1652595141727	-1344.3247887585458	0.16431674642043292	0.17195022336309	-0.13479955600655977	-0.9786398546379493	1.3037435992916127	0.3295316702872611	0.006646988908393741
7617000	-19.776257099747138	-2875.9087681860074	-0.6601234160624394	-1508.9042214862807	-1367.004546699727	0.21585619506284998	0.11997579370837491	-0.5910751610593622	0.28821186370923974	1.9011176934976113	0.21260904928224694	0.006646988908393741
7618000	-18.304678879684023	-3046.3715252828747	1.9445188597177667	-1505.93033224259	-1540.4411930402846	0.13621967544680402	0.05108838752423552	-0.024716254904439655	0.1270771394902811	1.7728133757528608	0.04206537444951973	0.006646988908393741
7619000	-19.197331816887534	-2997.546237037315	0.7273247730968978	-1632.1085502141334	-1365.437686823182	0.07517282517192767	0.10768527375603457	-0.1272557901468765	-0.07207144236451868	1.1715648301409094	0.07369113475764716	0.006646988908393741
7620000	-22.159662222361824	-2946.9697349962116	-2.571187080469967	-1509.0040491167192	-1437.9656858794924	0.12582535516517387	0.12830313589769396	-0.3752804983264666	1.7379586222340069	1.807497280270726	1.572830272239554	0.006646988908393741
7621000	-19.494086106462785	-2837.6951052414433	-0.6319582165197025	-1495.797694113085	-1341.8974111283585	0.1907515823158711	0.13889040111233372	0.009420816333899878	-0.24131764088890834	0.7444839828289231	0.09574948057021666	0.006646988908393741
7622000	-21.43979680386502	-2852.522351821348	-2.47911237036329	-1491.4047737105209	-1361.1175781108268	0.16198415278788988	0.1305413951331296	-0.1421784008718377	0.29825942060422617	0.4258334245665949	0.24278424023434586	0.006646988908393741
7623000	-20.69732668198422	-3026.4802710727427	-0.5803458886912152	-1627.2507129524033	-1399.2295581203393	0.3190164540368443	0.21904824849111937	-0.3548179148321289	0.41142954884267424	2.1334433415464633	0.11979170184070168	0.006646988908393741
7624000	-20.72165086956877	-2975.95473031331	-0.940512785294314	-1568.500993829074	-1407.4537364842358	0.09147324127061653	0.09010762123980412	-0.4733041477393244	0.30472454271481036	1.1431967485319798	0.1434447003637826	0.006646988908393741
7625000	-18.617102378490888	-2956.5398730072457	1.0349853646121119	-1532.168757141809	-1424.3711158654364	0.11850937390812923	0.2493335698745337	0.2135462338713051	-0.08984766330366606	2.120844609399283	0.0849999709154579	0.006646988908393741
7626000	-22.659377336299986	-3369.6457568577075	-0.261379365250773	-1915.1692446438262	-1454.4765122138813	0.47860042797683294	0.06963999000644357	-0.2625274563594695	0.11001453238793903	1.0306353198430966	0.06988952739296515	0.006646988908393741
7627000	-24.353949796336625	-2943.031109456687	-4.7916546547203005	-1577.3367659655773	-1365.6943434911097	0.24483066307689771	0.1985349031555293	1.456337399103711	-0.4057141439902986	0.5281353613643932	2.824001881667829	0.006646988908393741
7628000	-19.854707627912912	-2857.197318010943	-0.862948746001829	-1503.6214760762755	-1353.5758419346676	0.1333687566390949	0.1816330705687667	-0.26249327679516793	-0.2910340618978663	0.8728789213262879	0.05776270254682948	0.006646988908393741
7629000	-20.00289001119193	-2895.4018458672763	-0.7571860563693795	-1538.465527424627	-1356.9363184426493	0.25002866105113786	0.16216426440302506	0.32131675244804203	0.24095295196989797	1.2491943344507517	0.03809644739377337	0.006646988908393741
7630000	-21.0497488106217	-3293.8703425646854	0.8445708220928538	-1890.1965838197125	-1403.6737587449727	0.4746999200614675	0.2328434238846251	0.13861699815181772	-0.11403760802012317	2.035298742534911	0.04797922045517133	0.006646988908393741
7631000	-23.59124178971378	-2977.7512859106905	-3.7981620203102215	-1576.5727908947297	-1401.1784950159608	0.26154995217678134	0.07788027612304733	1.1657664432509385	-0.6242039004198001	1.202411467433052	5.883852032269835	0.006646988908393741
7632000	-19.163808558236987	-2846.044564860925	-0.2461819028121237	-1492.4746747944573	-1353.569890066468	0.1794602791477787	0.16294502492982998	-0.0509242375638303	0.12352133249413491	0.5964073529096441	0.04925292346060712	0.006646988908393741
7633000	-23.203720581181457	-3446.1644541170845	-0.2971036781644256	-1724.916075589662	-1721.2483785274223	0.05801485602411917	0.41121378077208065	0.06415786164887538	-0.5138555344513505	2.17128223296982	0.13064902179801485	0.006646988908393741
7634000	-28.135576223040257	-3526.635097288311	-4.694071847412771	-2104.49960606704	-1422.135491221271	0.5579908201569749	0.1726633217240201	1.6475703920412486	-2.8510551624442795	2.238054032964218	9.72464918185708	0.006646988908393741
7635000	-24.09944226527687	-3296.3360322748504	-2.188733220407309	-1905.8703811937492	-1390.4656510811012	0.45293692009587544	0.11035584311299296	-0.8292132069659931	0.6282267096679595	1.9321296083855515	0.30780421674332586	0.006646988908393741
7636000	-19.746662133527334	-3046.334349343583	0.502288497818326	-1683.7487927823906	-1362.5855565611928	0.3569103446951126	0.19250378620699746	-0.21647076127792783	-0.2043703464298503	1.9628653981457675	0.033132587775547194	0.006646988908393741
7637000	-18.770287801420203	-2947.8046386349683	0.8237369356980493	-1576.469542906233	-1371.3350957287353	0.2862282890056684	0.2028139373996927	-0.06506024183887071	-0.20019961091331628	1.569441931585255	0.05224755479560308	0.006646988908393741
7638000	-18.117909074645425	-2885.64894560612	1.0629674603165453	-1520.8565672724155	-1364.7923783337046	0.12635525106054846	0.19023646698963784	0.17802561247632584	0.017850960737259808	1.2587385928713262	0.03864697167107522	0.006646988908393741
7639000	-23.659608428891787	-2950.710832880636	-4.046266250856943	-1579.3434449698595	-1371.3673879107769	0.08345122025699887	0.0784789478883903	-1.085653072988321	-1.8610963676999157	2.329522313639883	0.5677097345522739	0.006646988908393741
7640000	-25.06783486709217	-2961.489165810012	-5.382849229624788	-1551.6911995867224	-1409.7979662232894	0.09739558558678618	0.1720914295209439	-2.6129237879627865	1.3267531721935482	1.056493345341928	1.4230278981588111	0.006646988908393741
7641000	-18.790633569233066	-2985.015524016193	1.0507315102857024	-1550.294004917683	-1434.72151909851	0.2640988028846729	0.07540658816622992	0.08789348338652311	0.08608723015864816	1.4102268351312772	0.060509105738818195	0.006646988908393741
7642000	-21.334412559151595	-2919.146306227468	-1.9308794396790554	-1570.1948823693092	-1348.9514238581587	0.08563718729376216	0.10243494691707868	-1.2811725649268424	-0.9001112755627915	2.2015353879132538	1.7334831862268822	0.006646988908393741
7643000	-21.510895440098498	-2978.985070127087	-1.7096147206932	-1629.757328572541	-1349.227741554546	0.3233042139397444	0.11502389070055183	0.592888443023972	-0.3709028095943342	1.1311070194261743	0.1927557262545067	0.006646988908393741
7644000	-20.628959338707382	-2928.2062969450235	-1.1652045614251034	-1555.6723515749884	-1372.533945370035	0.2672784480166123	0.09854061712114441	-0.29190232852221876	-0.21794770407421102	0.6939760383445565	0.094442213323351	0.006646988908393741
7645000	-19.26642728433448	-2950.1663929279507	0.34329600737357935	-1605.133751975237	-1345.0326409527138	0.30826900616830916	0.16493877064895718	0.014262087929578487	-0.27106778733311176	1.3462467225860828	0.05615524756378717	0.006646988908393741
7646000	-22.78572230333368	-2921.887913757667	-3.3639657490167427	-1569.0951393124535	-1352.7927744452131	0.23067429072113352	0.12366075539677503	-1.7227642556842993	-0.0447557328589446	1.2695334419432354	0.8878958766598569	0.006646988908393741
7647000	-19.460617587253886	-3099.95061733671	1.1447197827515556	-1721.0015127389156	-1378.9491045977943	0.38139787825269744	0.20662840444827954	-0.051404888994414644	0.06422588613931124	1.7810027582529628	0.052892508116762306	0.006646988908393741
7648000	-22.651791510990275	-2932.7025901520033	-3.158149922632316	-1546.1546247132187	-1386.5479654387846	0.25803677999836666	0.2032648572045616	0.3194226435693621	0.455085319854053	0.5111939987194434	0.06078441629777283	0.006646988908393741
7649000	-22.12914824320999	-2937.3433960676066	-2.6046592694050066	-1543.8036612247565	-1393.5397348428503	0.229799634790398	0.08612404473354758	1.0343923402952004	-0.26478896053690054	1.0208975864208096	0.424980543903871	0.006646988908393741
7650000	-21.39166513645165	-3233.330669581077	0.10024796142307424	-1500.0116757859362	-1733.318993795141	0.14703646880599996	0.42775554209351746	0.041041785741455755	0.3934927913666579	4.59018473484174	0.09574296801671438	0.006646988908393741
7651000	-19.984709996969926	-3019.7903451457687	0.08780293288850582	-1562.680804947938	-1457.109540197831	0.27352033711771484	0.06716696299718408	0.33116029011563614	-0.037738288456155775	1.9012041942646556	0.2122126466044736	0.006646988908393741
7652000	-20.149265579987723	-3136.925177280647	0.701841279857805	-1493.4482885299449	-1643.476888750702	0.1871976402638187	0.38078035933389104	-0.10129414079205118	-0.06382169140575489	1.917847014206441	0.09016706798038095	0.006646988908393741
7653000	-16.311794657599467	-3009.6180047687267	3.6931028386003613	-1559.9004406273543	-1449.7175641413723	0.10008699136450847	0.06883540147841795	0.006593636444855999	-0.06918105588424572	4.7670820491294155	0.037751006344191346	0.006646988908393741
7654000	-25.293789401951535	-3198.149350977251	-4.035726138619108	-1755.5346432243018	-1442.6147077529488	0.19345454951998467	0.20515173677268378	-3.864677350788963	-2.387526713195472	3.7450735197148033	12.099045342520611	0.006646988908393741
7655000	-21.794744794524938	-2899.758961289785	-2.52007914181638	-1549.891085477962	-1349.867875811823	0.09275424450789684	0.17972146910882603	-1.7938636717559286	-0.5390957804334653	2.119738461403401	1.3177059170903884	0.006646988908393741
7656000	-21.269673663956198	-2864.8081947205983	-2.227325368972885	-1533.8648246378234	-1330.9433700827751	0.24698405183869526	0.14140713799234492	0.18541853938299213	-0.9687095810516669	1.630034707880813	1.5085260621892551	0.006646988908393741
7657000	-21.793924166499444	-2933.9848858701585	-2.2917591727256283	-1582.5748667101702	-1351.4100191599882	0.2579026342055194	0.1317411676247551	1.3453702668149539	0.032940190842459804	1.8188179543668388	1.2221600021202343	0.006646988908393741
7658000	-21.838344866227807	-2912.1001950654804	-2.481647169496311	-1512.8384786902975	-1399.261716375183	0.15167675584580578	0.12279166257997089	0.5848369381590734	1.0365356155819336	1.3954750180812945	0.367053598818999	0.006646988908393741
7659000	-23.28144084351077	-3152.69655996288	-2.325501777906404	-1531.0236728197242	-1621.672887143156	0.10952288174577232	0.3365130492108138	-0.4022402634884048	1.6059489090059365	3.2871542252971095	2.141692096085955	0.006646988908393741
7660000	-19.017962624419233	-3001.429240179914	0.9325042443853051	-1497.981094221317	-1503.448145958597	0.18729861381011897	0.3028367065111335	0.19582865197304455	-0.05140469601676703	1.5257937483841422	0.04273016334026712	0.006646988908393741
7661000	-21.29268252877462	-2851.690981780279	-2.337524202714648	-1499.2188528763393	-1352.4721289039396	0.1303396668426182	0.10636239272586169	-1.0416647991737924	-0.5557598040903495	1.5367458455746432	0.3324382241707777	0.006646988908393741
7662000	-26.331306016621717	-3267.060016265088	-4.6151943254510055	-1568.7341714000404	-1698.3258448650477	0.24169485682641006	0.3924186548014044	-1.48732843970235	-0.7950486980065359	0.5973314676297201	1.1964723904276886	0.006646988908393741
7663000	-21.863912664076857	-3049.3780952774455	-1.5947302872688451	-1711.7497749296524	-1337.628320347793	0.3781685990258087	0.12332398157307002	0.1723302414322659	-0.6509765756155952	1.2061042116232634	0.26354310532299996	0.006646988908393741
7664000	-20.553404364383024	-3029.0121048095552	-0.41959450032352874	-1522.9502274427562	-1506.0618773667993	0.23655475881212618	0.3044609502028151	-0.054035088987278365	-0.030962445474321157	1.1428580713595813	0.16846393555868797	0.006646988908393741
7665000	-20.883091054552796	-2883.0931547399323	-1.7192028331305496	-1532.0019526569672	-1351.091202082965	0.2457075579752774	0.14552510179390626	0.11087099150437374	0.11271047024342727	0.4712011195287986	0.15095771290088006	0.006646988908393741
7666000	-17.313725412534183	-2887.8338812683883	1.8816743655404393	-1494.1286217934285	-1393.7052594749598	0.18235068478603705	0.2245205672575127	0.032171540957887684	-0.16222031896050104	2.0033839905588895	0.024827427779842835	0.006646988908393741
7667000	-22.661545548579078	-3121.934676674523	-1.9100803799937227	-1509.3130512461712	-1612.621625428352	0.12753160012851675	0.04317192452239509	-0.25579322119892633	0.5162811271887422	1.1927575646644049	0.052345284825918964	0.006646988908393741
7668000	-17.364697988747597	-2863.242445833905	1.667242790752537	-1515.6612420781776	-1347.5812037557275	0.12568095695003814	0.1296044045868979	-0.05287009758368899	-0.12039541950525426	1.6843972045557474	0.04593599611645605	0.006646988908393741
7669000	-20.056997864167897	-2854.823800810331	-1.0810157247631658	-1489.6437112919268	-1365.1800895184042	0.1798376632159524	0.11991995193035987	-0.3997854720939075	0.23954185862213004	0.9152823662202298	0.12712787007668586	0.006646988908393741
7670000	-21.895735650163694	-3121.1235862150315	-1.1496617908662823	-1657.8550987283052	-1463.2684874867266	0.3440511030567886	0.07507361202939698	0.030365098309723643	0.6867566096327857	1.6998357455651438	0.38620164913679567	0.006646988908393741
7671000	-17.060042085662644	-2890.0978041026274	2.1504059623806278	-1497.9263172912251	-1392.1714868114025	0.1442181502309861	0.2218361113797188	-0.14368819457986143	-0.03734519722605947	1.889621042141289	0.01790237539911858	0.006646988908393741
7672000	-17.791264381258493	-2855.573018659585	1.1896978008802037	-1506.4572795714116	-1349.1157390881735	0.13717124215957346	0.140572230569492	0.03248963917839015	0.032427384319339725	1.3244691340694368	0.057748497886719076	0.006646988908393741
7673000	-18.398859747354763	-2839.0836734880877	0.47249794032231174	-1500.3149901332176	-1338.7686833548703	0.14389465219700057	0.14548377553459896	-0.030061317649625663	-0.3702129514422692	1.7779806942938128	0.06886319457185909	0.006646988908393741
7674000	-19.87372079743296	-2864.530682186699	-0.8332171251844154	-1497.5457363135774	-1366.9849458731214	0.14363227380500054	0.1990326960615563	-0.18506571831531518	-0.2930916265009262	0.7710182447625381	0.0751151878022266	0.006646988908393741
7675000	-16.852526074159798	-2879.1828154707396	2.285370165512069	-1508.3925822527494	-1370.7902332179901	0.1287313925026123	0.10408407538761008	-0.23906216209886233	-0.04348100586016211	3.289734238993136	0.03531257835282008	0.006646988908393741
7676000	-19.274520263335532	-2915.3229856682497	0.10359928678664543	-1505.7681596815248	-1409.5548259867248	0.2106430949120871	0.08381506229026012	0.10971573759284553	0.021105981907471927	0.7149714795419728	0.05280018078905305	0.006646988908393741
7677000	-24.388578413167547	-3022.3205967775502	-4.299246928777218	-1543.1205677283879	-1479.2000290491624	0.2470144700481746	0.06892378657296089	-0.7855727272784594	0.5905620130244034	0.8106161418187817	0.12494618474357347	0.006646988908393741
7678000	-20.16547856082385	-2995.993799134268	-0.25114100836194275	-1633.344167868714	-1362.649631265554	0.327873420903492	0.13346572929713757	0.0126712735000295	0.3695774589560019	1.6409335785678425	0.17472098147515605	0.006646988908393741
7679000	-19.643681629873868	-2837.4059206324646	-0.7834759468191459	-1501.4649993369126	-1335.940921295552	0.1468164753173468	0.13759416945859368	0.10000545036944186	-0.5333351807895534	1.8359007695793768	0.06007436781024022	0.006646988908393741
7680000	-17.346538218036667	-2855.7268840340803	1.6354467055396806	-1493.4526558369562	-1362.2742281971239	0.16996832196435627	0.1816060849553797	0.03878286978972101	0.14446792174549491	1.6357170196513267	0.0334002718310073	0.006646988908393741
7681000	-19.411900575619406	-2939.8890019835653	0.12950901247409863	-1545.978244945784	-1393.9107570377817	0.10421049222372475	0.21697714518599584	-0.1799622478877155	0.2944334286848725	1.5190273022649436	0.033508799330744236	0.006646988908393741
7682000	-21.49518624530873	-2958.640811632184	-1.8291335864685472	-1563.952005071109	-1394.6888065610751	0.2760018267579203	0.08154175916436773	-0.07528807241758068	-0.5394634649747494	1.2567789528328792	0.0493043905014832	0.006646988908393741
7683000	-20.962323944079554	-3141.675751313717	-0.07964007132770634	-1693.4612725064967	-1448.21447880722	0.3671707148413712	0.2665633543102942	0.17346288245256247	-0.29589833287920886	1.6028040414805491	0.06340957663795828	0.006646988908393741
7684000	-19.707400769508425	-2983.3836508241784	0.12311726700311432	-1621.339880672557	-1362.0437701516216	0.3200413226349037	0.12035699833464363	0.2979697610905259	0.16369784078934058	1.673601947254208	0.11319633677068679	0.006646988908393741
7685000	-19.060628236386695	-2913.6995975394366	0.30670067084924524	-1565.600162802846	-1348.0994347365904	0.09660659172739014	0.12635574155063986	-0.07946336681179104	-0.15222064903584945	1.1380662559415882	0.10183115121430095	0.006646988908393741
7686000	-22.780021589861306	-3043.604517907883	-2.549216117790527	-1639.0050443217115	-1404.5994735861716	0.321041693649749	0.22269854241758813	-0.596291502478504	0.46829062724816567	0.8546174995366952	0.1667525293678453	0.006646988908393741
7687000	-19.9908777895969	-2908.314523131343	-0.6593434122224342	-1549.5646796581732	-1358.74984347317	0.26338739641724684	0.18019485640369617	-0.10569366872738578	0.036031916899503	1.1162018045070936	0.22736017303157724	0.006646988908393741
7688000	-22.95963089906737	-3300.946971286281	-1.0182729937315504	-1881.2139152802413	-1419.73305600604	0.44603350593713426	0.07535791601832385	-0.7221043076247129	-0.2941968515075203	3.15374598101754	0.2460828272937134	0.006646988908393741
7689000	-20.0378209226103	-2957.044154013474	-0.38238122925218576	-1519.3219249437443	-1437.7222290697296	0.23192660162799086	0.08062271866974925	-0.302105990449171	0.48652483358709797	2.301664001000222	0.08253189087432161	0.006646988908393741
7690000	-22.500195129970187	-3097.1195710139814	-1.9136756934710732	-1609.0861048129154	-1488.033466201066	0.30422259381539	0.06250383844387485	-0.48485936936584345	0.2405959392105253	1.0799695554255555	0.6833433201022936	0.006646988908393741
7691000	-18.72613415482936	-2915.7614808683948	0.6549000680245685	-1546.9647468474318	-1368.7967340209627	0.26113995390130157	0.18618811835416998	-0.06283326188118932	0.2789481487437772	2.212089425791339	0.09989055262633675	0.006646988908393741
7692000	-22.156629670821943	-3338.5354125904323	0.03457818694638526	-1964.3274861935745	-1374.2079263968576	0.03329343443058067	0.20087534405143942	0.44988117287845336	0.07492494299402283	1.7379476839225612	0.07007530385673214	0.006646988908393741
7693000	-21.56274385716556	-3103.2364487111136	-0.935565602459608	-1545.1674325819574	-1558.0690161291564	0.2578650179134584	0.048244951473377685	-0.3113251296932286	0.12803130807211685	1.1243538752852298	0.301127282457827	0.006646988908393741
7694000	-21.60691626054975	-2978.9389954449207	-1.805941799045768	-1495.9075017173054	-1483.031493727615	0.1433115662383343	0.06289079492460928	-1.4078167000462805	0.16678862226183164	2.4186073780548822	0.5457293266210061	0.006646988908393741
7695000	-20.916109664062798	-3077.0153550148734	-0.46322272832170586	-1693.7009919574475	-1383.314363057426	0.06326920386427078	0.18062197014143108	0.04316464029650388	0.7525641030859076	2.342103163310408	0.3388000232969421	0.006646988908393741
7696000	-18.137171744566157	-2933.6713472295087	1.3629091613409094	-1504.1920322097662	-1429.4793150197427	0.1369462385888953	0.2523188265588642	-0.07805715721259723	0.04481139016503824	1.237093162489714	0.03421085147118457	0.006646988908393741
7697000	-20.76256553546905	-3062.75377619141	-0.4044751559837032	-1512.3352445005125	-1550.4185316908975	0.21443551346862844	0.33003324480739754	0.3642717661879925	0.30701339883049567	2.319392720512003	0.21303917762153082	0.006646988908393741
7698000	-20.91506401820194	-2881.9360552938488	-1.7588670239637172	-1519.9165229123707	-1362.0195323814783	0.11598634961827095	0.13413767585007125	-0.45472622424789844	0.3596159710845194	0.9854622722956539	0.07531519696508562	0.006646988908393741
7699000	-18.53062452123872	-2935.502346095579	0.9816270138223973	-1593.8330293450094	-1341.6693167505694	0.2999472879585666	0.14696113584725923	0.010618826957767613	-0.23584054402696433	2.096631207019961	0.06829973924706725	0.006646988908393741
7700000	-19.94551426144497	-2890.479093418253	-0.7325317875498505	-1532.4995637675515	-1357.9795296507014	0.24500810514912713	0.1388100018192278	0.22304631221910182	0.28820466301759495	3.2504245094866353	0.9358464663188407	0.006646988908393741
7701000	-24.17773650375674	-2955.6252455473277	-4.531728279235126	-1569.356344540206	-1386.2689010071217	0.1095847892738788	0.21110494480820852	0.8279503243898239	-1.1417624862380844	0.8424673568706394	0.30400227072760283	0.006646988908393741
7702000	-20.094612455558607	-2969.0553436718883	-0.3593345177643992	-1615.7980164649668	-1353.2573272069217	0.08551146455664584	0.16586349789985536	0.47681446065561167	0.07961069209504767	2.1534796890479484	0.483076578554663	0.006646988908393741
7703000	-18.9586240363545	-2863.223085296301	0.0731880538669194	-1497.1679343509113	-1366.05515094539	0.17826091717676087	0.12953331638331952	0.2211786294826692	0.41314751481933487	1.9297946704347289	0.13418834719361816	0.006646988908393741
7704000	-22.058742283206776	-3016.2062003017245	-2.010053124372786	-1586.7750209203734	-1429.431179381351	0.09240919243800502	0.2472464252411377	0.24704491739113824	-0.8786820993867862	3.0179685375460674	0.1197466137897095	0.006646988908393741
7705000	-20.4355237822696	-2937.2247897939114	-0.9118231830503306	-1559.858171839146	-1377.3666179547652	0.2721362004141409	0.10110696281188553	-0.14934304591455874	0.026504648594936425	0.725820417553609	0.14719226072335298	0.006646988908393741
7706000	-23.124615846557962	-3006.289101355562	-3.1418455344225564	-1560.0733241714738	-1446.2157771840878	0.2675406682696852	0.2598973378176461	0.54400888980747	-0.7855594126997482	0.9781562439376302	1.5744850215278765	0.006646988908393741
7707000	-22.072570649840802	-2906.2963515021056	-2.7544510369011097	-1568.7590967451747	-1337.5372547569307	0.2772826329812945	0.13837016436620284	0.4508424559834405	-0.443236672331068	0.6155704711584913	0.10057621292208493	0.006646988908393741
7708000	-20.61060110164176	-3013.0235077809557	-0.5830672646921448	-1672.4426022507446	-1340.5809055302113	0.3541922138127581	0.15664440042583172	0.1874092868157998	-0.3683454895372214	1.2419569431027906	0.07775784662124677	0.006646988908393741
7709000	-20.02541435535182	-2941.202108561013	-0.4752765624024835	-1577.1927304664566	-1364.0093780945563	0.08773291771165767	0.1395642962665752	-0.5471495280172156	0.4509389172666305	2.2210235880787854	0.1628717674207722	0.006646988908393741
7710000	-23.442041133579394	-3027.584825904728	-3.317718376569475	-1494.0267509786722	-1533.5580749260555	0.15866061641266666	0.3197928142328548	-1.3320389345306465	-0.23667624541185905	0.9434167041581611	0.8839479558958946	0.006646988908393741
7711000	-20.221683450993424	-2854.9406375612803	-1.2449246990010394	-1522.879953632469	-1332.0606839288112	0.2360715028107923	0.14470360003483587	0.023607043301481057	-0.8662443238920268	2.1202064498057567	0.5801987225818962	0.006646988908393741
7712000	-20.005567050307157	-2848.4416116877096	-1.0720072512117635	-1502.3704765687235	-1346.0711351189861	0.1919318384332488	0.1683426653031541	0.3455452355673761	-0.2953770474552062	1.0508026454839114	0.21963998134677437	0.006646988908393741
7713000	-22.526727551693632	-3264.603606788909	-0.8269435870655548	-1555.6344613639965	-1708.9691454249123	0.10359517710778962	0.030559729660741643	0.11967232093722802	0.029699851114312364	1.935544920315774	1.0438323687606312	0.006646988908393741
7714000	-18.78097395869752	-2894.137061108272	0.4563229858604253	-1500.2564066680166	-1393.8806544402555	0.20115842268918918	0.2227980727960832	0.05145288474589324	0.009761300383947236	1.4805416376788552	0.11662072277138176	0.006646988908393741
